source_updated_at,fetched_at,location,district,dico,global_id_local,target_date,season_rule,tmax_alert,tmax_alert_level,tmax_yellow_threshold_c,tmax_red_threshold_c,tmax_observed_d_minus_3_c,tmax_observed_d_minus_2_c,tmax_observed_d_minus_1_c,tmax_forecast_d0_c,tmax_forecast_d_plus_1_c,tmin_alert,tmin_alert_level,tmin_yellow_threshold_c,tmin_red_threshold_c,tmin_observed_d_minus_2_c,tmin_observed_d_minus_1_c,tmin_forecast_d0_c,tmin_forecast_d_plus_1_c,overall_temperature_alert,overall_temperature_alert_level,missing_inputs,recommendation_summary,source
2026-06-15T07:55:09,2026-06-15T14:44:18Z,Matosinhos,Porto,1308,1130800,2026-06-16,mes 5-6,Sem dados,-1,32,34,28.6,22.8,,19.6,21.1,Sem dados,-1,21,24,17,,14.2,14.4,Sem dados,-1,tmax_observed_d_minus_1_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-15T07:55:09,2026-06-15T14:44:18Z,Matosinhos,Porto,1308,1130800,2026-06-17,mes 5-6,Sem dados,-1,32,34,22.8,,,21.1,19.5,Sem dados,-1,21,24,,,14.4,15.1,Sem dados,-1,tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-15T07:55:09,2026-06-15T14:44:18Z,Matosinhos,Porto,1308,1130800,2026-06-18,mes 5-6,Sem dados,-1,32,34,,,,19.5,19.9,Sem dados,-1,21,24,,,15.1,15.1,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-15T07:55:09,2026-06-15T14:44:18Z,Matosinhos,Porto,1308,1130800,2026-06-19,mes 5-6,Sem dados,-1,32,34,,,,19.9,21,Sem dados,-1,21,24,,,15.1,15,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-15T07:55:09,2026-06-15T14:44:18Z,Matosinhos,Porto,1308,1130800,2026-06-20,mes 5-6,Sem dados,-1,32,34,,,,21,22.5,Sem dados,-1,21,24,,,15,15.5,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-15T07:55:09,2026-06-15T14:44:18Z,Matosinhos,Porto,1308,1130800,2026-06-21,mes 5-6,Sem dados,-1,32,34,,,,22.5,24.5,Sem dados,-1,21,24,,,15.5,16.8,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-15T07:55:09,2026-06-15T14:44:18Z,Matosinhos,Porto,1308,1130800,2026-06-22,mes 5-6,Sem dados,-1,32,34,,,,24.5,27.4,Sem dados,-1,21,24,,,16.8,17.9,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-15T07:55:09,2026-06-15T14:44:18Z,Matosinhos,Porto,1308,1130800,2026-06-23,mes 5-6,Sem dados,-1,32,34,,,,27.4,27.4,Sem dados,-1,21,24,,,17.9,18.2,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-15T07:55:09,2026-06-15T14:44:18Z,Matosinhos,Porto,1308,1130800,2026-06-24,mes 5-6,Sem dados,-1,32,34,,,,27.4,,Sem dados,-1,21,24,,,18.2,,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmax_forecast_d_plus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c; tmin_forecast_d_plus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-16T07:54:52,2026-06-16T13:13:18Z,Matosinhos,Porto,1308,1130800,2026-06-16,mes 5-6,Verde,0,32,34,28.6,22.8,18.8,19.6,20.9,Verde,0,21,24,17,16.1,13.9,14.1,Verde,0,,"Manter vigilância habitual, hidratação regular e monitorização das atualizações meteorológicas.",DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-16T07:54:52,2026-06-16T13:13:18Z,Matosinhos,Porto,1308,1130800,2026-06-17,mes 5-6,Sem dados,-1,32,34,22.8,18.8,,20.9,19.2,Sem dados,-1,21,24,16.1,,14.1,14.9,Sem dados,-1,tmax_observed_d_minus_1_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-16T07:54:52,2026-06-16T13:13:18Z,Matosinhos,Porto,1308,1130800,2026-06-18,mes 5-6,Sem dados,-1,32,34,18.8,,,19.2,19.6,Sem dados,-1,21,24,,,14.9,14.7,Sem dados,-1,tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-16T07:54:52,2026-06-16T13:13:18Z,Matosinhos,Porto,1308,1130800,2026-06-19,mes 5-6,Sem dados,-1,32,34,,,,19.6,20.7,Sem dados,-1,21,24,,,14.7,14,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-16T07:54:52,2026-06-16T13:13:18Z,Matosinhos,Porto,1308,1130800,2026-06-20,mes 5-6,Sem dados,-1,32,34,,,,20.7,21.9,Sem dados,-1,21,24,,,14,15.6,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-16T07:54:52,2026-06-16T13:13:18Z,Matosinhos,Porto,1308,1130800,2026-06-21,mes 5-6,Sem dados,-1,32,34,,,,21.9,23.3,Sem dados,-1,21,24,,,15.6,16.4,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-16T07:54:52,2026-06-16T13:13:18Z,Matosinhos,Porto,1308,1130800,2026-06-22,mes 5-6,Sem dados,-1,32,34,,,,23.3,25,Sem dados,-1,21,24,,,16.4,17.4,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-16T07:54:52,2026-06-16T13:13:18Z,Matosinhos,Porto,1308,1130800,2026-06-23,mes 5-6,Sem dados,-1,32,34,,,,25,25.5,Sem dados,-1,21,24,,,17.4,17.5,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-16T07:54:52,2026-06-16T13:13:18Z,Matosinhos,Porto,1308,1130800,2026-06-24,mes 5-6,Sem dados,-1,32,34,,,,25.5,24.6,Sem dados,-1,21,24,,,17.5,17.2,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-16T07:54:52,2026-06-16T13:13:18Z,Matosinhos,Porto,1308,1130800,2026-06-25,mes 5-6,Sem dados,-1,32,34,,,,24.6,,Sem dados,-1,21,24,,,17.2,,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmax_forecast_d_plus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c; tmin_forecast_d_plus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-17T07:55:08,2026-06-17T12:37:29Z,Matosinhos,Porto,1308,1130800,2026-06-17,mes 5-6,Verde,0,32,34,22.8,18.8,20.7,20.6,19.3,Verde,0,21,24,16.1,15.5,13.9,14.1,Verde,0,,"Manter vigilância habitual, hidratação regular e monitorização das atualizações meteorológicas.",DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-17T07:55:08,2026-06-17T12:37:29Z,Matosinhos,Porto,1308,1130800,2026-06-18,mes 5-6,Sem dados,-1,32,34,18.8,20.7,,19.3,19.9,Sem dados,-1,21,24,15.5,,14.1,14.4,Sem dados,-1,tmax_observed_d_minus_1_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-17T07:55:08,2026-06-17T12:37:29Z,Matosinhos,Porto,1308,1130800,2026-06-19,mes 5-6,Sem dados,-1,32,34,20.7,,,19.9,22.1,Sem dados,-1,21,24,,,14.4,14.9,Sem dados,-1,tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-17T07:55:08,2026-06-17T12:37:29Z,Matosinhos,Porto,1308,1130800,2026-06-20,mes 5-6,Sem dados,-1,32,34,,,,22.1,21.7,Sem dados,-1,21,24,,,14.9,16.3,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-17T07:55:08,2026-06-17T12:37:29Z,Matosinhos,Porto,1308,1130800,2026-06-21,mes 5-6,Sem dados,-1,32,34,,,,21.7,23.4,Sem dados,-1,21,24,,,16.3,16.4,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-17T07:55:08,2026-06-17T12:37:29Z,Matosinhos,Porto,1308,1130800,2026-06-22,mes 5-6,Sem dados,-1,32,34,,,,23.4,27.6,Sem dados,-1,21,24,,,16.4,17.9,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-17T07:55:08,2026-06-17T12:37:29Z,Matosinhos,Porto,1308,1130800,2026-06-23,mes 5-6,Sem dados,-1,32,34,,,,27.6,25.8,Sem dados,-1,21,24,,,17.9,18,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-17T07:55:08,2026-06-17T12:37:29Z,Matosinhos,Porto,1308,1130800,2026-06-24,mes 5-6,Sem dados,-1,32,34,,,,25.8,24.2,Sem dados,-1,21,24,,,18,17.2,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-17T07:55:08,2026-06-17T12:37:29Z,Matosinhos,Porto,1308,1130800,2026-06-25,mes 5-6,Sem dados,-1,32,34,,,,24.2,23.1,Sem dados,-1,21,24,,,17.2,16.6,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-17T07:55:08,2026-06-17T12:37:29Z,Matosinhos,Porto,1308,1130800,2026-06-26,mes 5-6,Sem dados,-1,32,34,,,,23.1,,Sem dados,-1,21,24,,,16.6,,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmax_forecast_d_plus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c; tmin_forecast_d_plus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-18T07:55:54,2026-06-18T12:03:02Z,Matosinhos,Porto,1308,1130800,2026-06-18,mes 5-6,Verde,0,32,34,18.8,20.7,21.7,19.2,19.5,Verde,0,21,24,15.5,14.5,14.1,14.4,Verde,0,,"Manter vigilância habitual, hidratação regular e monitorização das atualizações meteorológicas.",DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-18T07:55:54,2026-06-18T12:03:02Z,Matosinhos,Porto,1308,1130800,2026-06-19,mes 5-6,Sem dados,-1,32,34,20.7,21.7,,19.5,21.6,Sem dados,-1,21,24,14.5,,14.4,15,Sem dados,-1,tmax_observed_d_minus_1_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-18T07:55:54,2026-06-18T12:03:02Z,Matosinhos,Porto,1308,1130800,2026-06-20,mes 5-6,Sem dados,-1,32,34,21.7,,,21.6,21.7,Sem dados,-1,21,24,,,15,16.1,Sem dados,-1,tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-18T07:55:54,2026-06-18T12:03:02Z,Matosinhos,Porto,1308,1130800,2026-06-21,mes 5-6,Sem dados,-1,32,34,,,,21.7,23.3,Sem dados,-1,21,24,,,16.1,16.3,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-18T07:55:54,2026-06-18T12:03:02Z,Matosinhos,Porto,1308,1130800,2026-06-22,mes 5-6,Sem dados,-1,32,34,,,,23.3,25.9,Sem dados,-1,21,24,,,16.3,17.1,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-18T07:55:54,2026-06-18T12:03:02Z,Matosinhos,Porto,1308,1130800,2026-06-23,mes 5-6,Sem dados,-1,32,34,,,,25.9,27.1,Sem dados,-1,21,24,,,17.1,18.1,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-18T07:55:54,2026-06-18T12:03:02Z,Matosinhos,Porto,1308,1130800,2026-06-24,mes 5-6,Sem dados,-1,32,34,,,,27.1,24,Sem dados,-1,21,24,,,18.1,17.4,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-18T07:55:54,2026-06-18T12:03:02Z,Matosinhos,Porto,1308,1130800,2026-06-25,mes 5-6,Sem dados,-1,32,34,,,,24,22.8,Sem dados,-1,21,24,,,17.4,16.9,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-18T07:55:54,2026-06-18T12:03:02Z,Matosinhos,Porto,1308,1130800,2026-06-26,mes 5-6,Sem dados,-1,32,34,,,,22.8,22.1,Sem dados,-1,21,24,,,16.9,16.3,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-18T07:55:54,2026-06-18T12:03:02Z,Matosinhos,Porto,1308,1130800,2026-06-27,mes 5-6,Sem dados,-1,32,34,,,,22.1,,Sem dados,-1,21,24,,,16.3,,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmax_forecast_d_plus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c; tmin_forecast_d_plus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-19T07:54:25,2026-06-19T12:32:26Z,Matosinhos,Porto,1308,1130800,2026-06-19,mes 5-6,Verde,0,32,34,20.7,21.7,20.3,19.3,21.3,Verde,0,21,24,14.5,15.5,14.1,14.5,Verde,0,,"Manter vigilância habitual, hidratação regular e monitorização das atualizações meteorológicas.",DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-19T07:54:25,2026-06-19T12:32:26Z,Matosinhos,Porto,1308,1130800,2026-06-20,mes 5-6,Sem dados,-1,32,34,21.7,20.3,,21.3,21.7,Sem dados,-1,21,24,15.5,,14.5,15.7,Sem dados,-1,tmax_observed_d_minus_1_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-19T07:54:25,2026-06-19T12:32:26Z,Matosinhos,Porto,1308,1130800,2026-06-21,mes 5-6,Sem dados,-1,32,34,20.3,,,21.7,23.1,Sem dados,-1,21,24,,,15.7,16.3,Sem dados,-1,tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-19T07:54:25,2026-06-19T12:32:26Z,Matosinhos,Porto,1308,1130800,2026-06-22,mes 5-6,Sem dados,-1,32,34,,,,23.1,26.2,Sem dados,-1,21,24,,,16.3,18.4,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-19T07:54:25,2026-06-19T12:32:26Z,Matosinhos,Porto,1308,1130800,2026-06-23,mes 5-6,Sem dados,-1,32,34,,,,26.2,24.9,Sem dados,-1,21,24,,,18.4,17.7,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-19T07:54:25,2026-06-19T12:32:26Z,Matosinhos,Porto,1308,1130800,2026-06-24,mes 5-6,Sem dados,-1,32,34,,,,24.9,22.6,Sem dados,-1,21,24,,,17.7,16.7,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-19T07:54:25,2026-06-19T12:32:26Z,Matosinhos,Porto,1308,1130800,2026-06-25,mes 5-6,Sem dados,-1,32,34,,,,22.6,21.5,Sem dados,-1,21,24,,,16.7,16.6,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-19T07:54:25,2026-06-19T12:32:26Z,Matosinhos,Porto,1308,1130800,2026-06-26,mes 5-6,Sem dados,-1,32,34,,,,21.5,21.3,Sem dados,-1,21,24,,,16.6,16.1,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-19T07:54:25,2026-06-19T12:32:26Z,Matosinhos,Porto,1308,1130800,2026-06-27,mes 5-6,Sem dados,-1,32,34,,,,21.3,21.8,Sem dados,-1,21,24,,,16.1,16,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-19T07:54:25,2026-06-19T12:32:26Z,Matosinhos,Porto,1308,1130800,2026-06-28,mes 5-6,Sem dados,-1,32,34,,,,21.8,,Sem dados,-1,21,24,,,16,,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmax_forecast_d_plus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c; tmin_forecast_d_plus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-20T07:54:51,2026-06-20T10:59:05Z,Matosinhos,Porto,1308,1130800,2026-06-20,mes 5-6,Verde,0,32,34,21.7,20.3,20.5,21.1,21.8,Verde,0,21,24,15.5,17,14.4,16,Verde,0,,"Manter vigilância habitual, hidratação regular e monitorização das atualizações meteorológicas.",DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-20T07:54:51,2026-06-20T10:59:05Z,Matosinhos,Porto,1308,1130800,2026-06-21,mes 5-6,Sem dados,-1,32,34,20.3,20.5,,21.8,22.5,Sem dados,-1,21,24,17,,16,16,Sem dados,-1,tmax_observed_d_minus_1_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-20T07:54:51,2026-06-20T10:59:05Z,Matosinhos,Porto,1308,1130800,2026-06-22,mes 5-6,Sem dados,-1,32,34,20.5,,,22.5,22.4,Sem dados,-1,21,24,,,16,16.5,Sem dados,-1,tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-20T07:54:51,2026-06-20T10:59:05Z,Matosinhos,Porto,1308,1130800,2026-06-23,mes 5-6,Sem dados,-1,32,34,,,,22.4,21.1,Sem dados,-1,21,24,,,16.5,16.1,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-20T07:54:51,2026-06-20T10:59:05Z,Matosinhos,Porto,1308,1130800,2026-06-24,mes 5-6,Sem dados,-1,32,34,,,,21.1,21.3,Sem dados,-1,21,24,,,16.1,16.8,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
2026-06-20T07:54:51,2026-06-20T10:59:05Z,Matosinhos,Porto,1308,1130800,2026-06-25,mes 5-6,Sem dados,-1,32,34,,,,21.3,20.5,Sem dados,-1,21,24,,,16.8,16.6,Sem dados,-1,tmax_observed_d_minus_3_c; tmax_observed_d_minus_2_c; tmax_observed_d_minus_1_c; tmin_observed_d_minus_2_c; tmin_observed_d_minus_1_c,Dados insuficientes para emitir alerta automático de temperatura DSP.,DSP temperature rule using IPMA observed municipality temperatures and IPMA forecasts
